"occupation_id","evidence_id","employer_name","job_title","source_url","source_kind","task_statement","task_family_id","task_type","importance","frequency","review_status","source_confidence","notes"
"occ_23_1011_00","jd_law_01","Alchemy","Associate General Counsel","https://boards.greenhouse.io/embed/job_app?token=4556627005","public_job_posting","Guide product, engineering, and business teams on launches or operational changes by translating evolving regulations into practical decisions and approval steps.","cluster_decision_support","Core","0.86","0.62","reviewed_for_gap_fill","0.82","reviewed_public_job_posting|review_batch=pilot_2026_03|source_refs=law_02|law_03|law_05"
"occ_15_2051_00","jd_ds2_04","SpyCloud","Senior Data Scientist","https://boards.greenhouse.io/embed/job_app?token=6651905003","public_job_posting","Monitor model performance, investigate drift, and analyze failure modes once systems are live in production.","cluster_analysis","Core","0.80","0.60","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=thirteenth_tranche_2026_03|source_refs=ds_01|ds_03|ds_04"
"occ_17_2051_00","jd_ce2_01","Foth","Civil Engineer- Transportation Design","https://jobs.lever.co/foth/42de5dc1-688e-4633-b2ec-b0ace61061be","public_job_posting","Compare design options and recommend choices that balance code, cost, schedule, constructability, and stakeholder constraints.","cluster_decision_support","Core","0.78","0.58","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=thirteenth_tranche_2026_03|source_refs=ce_01|ce_02|ce_03"
"occ_17_2051_00","jd_ce2_02","TKDA","Professional Civil Engineer, Utilities & Infrastructure Design","https://jobs.lever.co/tkda/bda34db3-dd97-4b15-8f87-f38d7066b81e","public_job_posting","Prepare permit narratives, design packages, and construction documentation that let projects move through review and delivery.","cluster_documentation","Core","0.80","0.60","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=thirteenth_tranche_2026_03|source_refs=ce_01|ce_02"
"occ_17_2051_00","jd_ce2_03","Milhouse Engineering and Construction, Inc.","Civil Engineer III/IV","https://jobs.lever.co/milhouseinc/aea5fa9a-4187-42ac-bb70-b38321c3d61f","public_job_posting","Manage RFIs, submittals, field follow-through, and construction-phase workflow tasks after design work leaves the desk.","cluster_workflow_admin","Core","0.74","0.56","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=thirteenth_tranche_2026_03|source_refs=ce_02|ce_03"
"occ_17_2051_00","jd_ce2_04","TKDA","Professional Civil Engineer, Utilities & Infrastructure Design","https://jobs.lever.co/tkda/bda34db3-dd97-4b15-8f87-f38d7066b81e","public_job_posting","Gather site, utility, and regulatory context and synthesize technical inputs before detailed civil design begins.","cluster_research_synthesis","Core","0.76","0.54","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=thirteenth_tranche_2026_03|source_refs=ce_01|ce_02|ce_03"
"occ_23_2011_00","jd_para2_01","Agile Legal","Paralegal","https://jobs.lever.co/agilelegal/7e0c5e23-f620-4124-a4bf-319963dbf3f8","public_job_posting","Research legal authorities, gather facts, and organize matter background so attorneys can make procedural or substantive decisions faster.","cluster_research_synthesis","Core","0.78","0.58","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=thirteenth_tranche_2026_03|source_refs=para_01|para_03|para_04"
"occ_23_2011_00","jd_para2_02","Parnall Law","Legal Assistant / Paralegal","https://jobs.lever.co/parnalllaw/3a1850f0-8dc9-4224-930f-a75d60752408","public_job_posting","Communicate with clients, witnesses, and outside parties to collect information and keep case-related follow-through moving.","cluster_client_interaction","Core","0.72","0.56","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=thirteenth_tranche_2026_03|source_refs=para_02|para_04"
"occ_23_2011_00","jd_para2_03","Rivkin Radler","Paralegal - Tax & Trusts","https://jobs.lever.co/rivkinradler/f01ef36a-f1ef-4285-aa4e-2509d4d18122","public_job_posting","Review filings, record sets, and legal-support materials for completeness and procedural accuracy before attorney submission.","cluster_qa_review","Core","0.80","0.60","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=thirteenth_tranche_2026_03|source_refs=para_01|para_02|para_04"
"occ_23_2011_00","jd_para2_04","NewsBreak","Paralegal / Legal Operations Specialist","https://jobs.lever.co/newsbreak/617a9a6e-8165-44c2-8ca4-7ac4d191c76a","public_job_posting","Summarize procedural status, matter risks, and next-step options so attorneys and business partners can decide what to do next.","cluster_decision_support","Core","0.74","0.58","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=thirteenth_tranche_2026_03|source_refs=para_01|para_03|para_04"
"occ_43_4051_00","jd_cs2_01","Glue","Customer Support Specialist","https://jobs.lever.co/gluegroups/5b779c9a-1593-497e-a157-0f2bba954f7c","public_job_posting","Update account records, case fields, refunds, and service workflows so support work stays administratively current.","cluster_workflow_admin","Core","0.82","0.68","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=thirteenth_tranche_2026_03|source_refs=cs_01|cs_02|cs_03"
"occ_43_4051_00","jd_cs2_02","Circadia Health","Customer Support Representative","https://jobs.lever.co/circadiahealth/fcee14a3-a7de-4f2d-87bb-fd5147aca1cf","public_job_posting","Analyze recurring complaint patterns and escalation causes so support and product teams can reduce repeat issues.","cluster_analysis","Core","0.76","0.60","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=thirteenth_tranche_2026_03|source_refs=cs_01|cs_03|cs_04"
"occ_43_4051_00","jd_cs2_03","WeSalute","Customer Support Representative","https://jobs.lever.co/WeSalute/5b6cdb4e-049e-48a2-b9d1-eaa0e53556df","public_job_posting","Handle high-sensitivity customer situations where retention, trust, or policy exceptions require extra judgment.","cluster_relationship_management","Core","0.68","0.56","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=thirteenth_tranche_2026_03|source_refs=cs_02|cs_03"
"occ_43_4051_00","jd_cs2_04","Instructure","Customer Support Engineer","https://jobs.lever.co/instructure/f36ac629-1f3e-4e26-bee5-dae65401669a","public_job_posting","Recommend the right next-step resolution path when support issues involve product limitations, workarounds, or cross-team tradeoffs.","cluster_decision_support","Core","0.70","0.58","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=thirteenth_tranche_2026_03|source_refs=cs_01|cs_04"
"occ_11_1021_00","jd_gm2_01","Samsara","Business Operations Manager - GTM","https://boards.greenhouse.io/samsara/jobs/7271233","public_job_posting","Investigate root causes behind recurring operating problems and synthesize cross-team findings before redesigning the workflow.","cluster_research_synthesis","Core","0.78","0.58","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fourteenth_tranche_2026_03|source_refs=gm_01|gm_02|gm_03"
"occ_11_1021_00","jd_gm2_02","Discord","Workplace Operations Program Manager","https://boards.greenhouse.io/discord/jobs/8428843002","public_job_posting","Document SOPs, service standards, and operating guidance so scaled operations remain consistent across teams and vendors.","cluster_documentation","Core","0.78","0.56","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fourteenth_tranche_2026_03|source_refs=gm_02|gm_04"
"occ_11_1021_00","jd_gm2_03","Figma","Operations Program Manager","https://boards.greenhouse.io/figma/jobs/5801730004","public_job_posting","Monitor execution quality, review exceptions, and audit whether process changes are improving service rather than only shifting workload.","cluster_qa_review","Core","0.76","0.54","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fourteenth_tranche_2026_03|source_refs=gm_01|gm_02|gm_04"
"occ_11_1021_00","jd_gm2_04","Discord","Workplace Operations Program Manager","https://boards.greenhouse.io/discord/jobs/8428843002","public_job_posting","Handle stakeholder-facing operational escalations when employee experience, vendor service, or delivery failures need fast resolution.","cluster_client_interaction","Core","0.70","0.56","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fourteenth_tranche_2026_03|source_refs=gm_02|gm_04"
"occ_11_2022_00","jd_sm2_01","HubSpot","Senior Manager, Sales","https://boards.greenhouse.io/embed/job_app?gh_src=240b46771&token=5831802","public_job_posting","Review calls, deals, and pipeline behavior to check execution quality and identify where reps need specific coaching or correction.","cluster_qa_review","Core","0.68","0.60","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fourteenth_tranche_2026_03|source_refs=sm_01|sm_02"
"occ_11_2022_00","jd_sm2_02","B-Stock","Sales Manager","https://boards.greenhouse.io/embed/job_app?token=5619110004","public_job_posting","Maintain forecasting cadences, CRM discipline, and inspection routines so sales management runs on current and usable information.","cluster_workflow_admin","Core","0.74","0.62","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fourteenth_tranche_2026_03|source_refs=sm_01|sm_02|sm_03"
"occ_11_2022_00","jd_sm2_03","Public","Sales Manager, High Net Worth","https://boards.greenhouse.io/embed/job_app?token=6629422003","public_job_posting","Handle important customer or partner conversations when live deals require senior judgment, trust repair, or commercial reassurance.","cluster_client_interaction","Core","0.56","0.62","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fourteenth_tranche_2026_03|source_refs=sm_01|sm_03"
"occ_11_2022_00","jd_sm2_04","HubSpot","Senior Manager, Sales","https://boards.greenhouse.io/embed/job_app?gh_src=240b46771&token=5831802","public_job_posting","Build playbooks, enablement materials, and manager guidance that standardize how the team sells and improves over time.","cluster_documentation","Core","0.62","0.66","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fourteenth_tranche_2026_03|source_refs=sm_01|sm_02"
"occ_11_3021_00","jd_itm2_01","TKDA","Information Technology (IT) Manager","https://jobs.lever.co/tkda/194b5163-339b-4dc1-ac22-5a9a767ec99c","public_job_posting","Evaluate new systems, vendors, and architecture changes before committing the organization to a technology path.","cluster_decision_support","Core","0.64","0.74","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fourteenth_tranche_2026_03|source_refs=itm_01|itm_02|itm_03"
"occ_11_3021_00","jd_itm2_02","Lendbuzz","Senior IT Manager","https://jobs.lever.co/lendbuzz/97053467-b569-4c62-b6fc-2c36d5b05e15","public_job_posting","Track service metrics, capacity, incident patterns, and operational health so IT priorities respond to the real constraint.","cluster_analysis","Core","0.72","0.70","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fourteenth_tranche_2026_03|source_refs=itm_01|itm_03"
"occ_11_3021_00","jd_itm2_03","C12 Quantum Electronics","IT Manager","https://jobs.lever.co/c12qe/9656afb1-fc0f-4137-8cfb-e403ca898267","public_job_posting","Publish SOPs, security guidance, and internal IT standards so support and infrastructure work remains consistent and auditable.","cluster_documentation","Core","0.78","0.66","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fourteenth_tranche_2026_03|source_refs=itm_02|itm_03"
"occ_11_3021_00","jd_itm2_04","Lendbuzz","Senior IT Manager","https://jobs.lever.co/lendbuzz/97053467-b569-4c62-b6fc-2c36d5b05e15","public_job_posting","Handle executive and department-level escalations when outages, access issues, or delivery problems affect business operations.","cluster_client_interaction","Core","0.58","0.64","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fourteenth_tranche_2026_03|source_refs=itm_01|itm_02"
"occ_11_3031_00","jd_fm2_01","Aleph","Finance Manager (Reporting and Compliance Team) - APAC","https://jobs.lever.co/aleph/817e2f25-995c-486f-9068-784d0bb7a933","public_job_posting","Prepare finance narratives, reporting decks, and board-ready materials that explain performance and risk clearly to stakeholders.","cluster_documentation","Core","0.72","0.70","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fourteenth_tranche_2026_03|source_refs=fm_01|fm_02|fm_03"
"occ_11_3031_00","jd_fm2_02","Paytm","Business Finance - Process Re-Engineering","https://jobs.lever.co/paytm/c67a41ca-812b-40f8-a544-91e87ee31d1a","public_job_posting","Own finance workflows, calendars, and operational follow-through that keep close, planning, and reporting cycles moving.","cluster_workflow_admin","Core","0.80","0.68","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fourteenth_tranche_2026_03|source_refs=fm_01|fm_03"
"occ_11_3031_00","jd_fm2_03","Curri","Financial Manager, FP&A","https://jobs.lever.co/curri/5ed5d4b7-fc0c-41ff-b91f-7676b162d9b9","public_job_posting","Set finance priorities and planning rhythms across departments so resource tradeoffs and performance management stay aligned.","cluster_oversight_strategy","Core","0.62","0.72","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fourteenth_tranche_2026_03|source_refs=fm_01|fm_03"
"occ_11_3031_00","jd_fm2_04","Curri","Financial Manager, FP&A","https://jobs.lever.co/curri/5ed5d4b7-fc0c-41ff-b91f-7676b162d9b9","public_job_posting","Translate financial implications for business leaders and work through disagreements when targets, assumptions, or accountability conflict.","cluster_relationship_management","Core","0.54","0.70","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fourteenth_tranche_2026_03|source_refs=fm_01|fm_02"
"occ_13_1161_00","jd_mk2_01","Instacart","Senior Marketing Analyst (Multiple Levels)","https://boards.greenhouse.io/instacart/jobs/7562845","public_job_posting","Run market, audience, and performance research that turns scattered channel signals into a coherent picture of what is changing.","cluster_research_synthesis","Core","0.80","0.62","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fourteenth_tranche_2026_03|source_refs=mk_01|mk_03|mk_04"
"occ_13_1161_00","jd_mk2_02","FreedomPay","Marketing Analyst","https://jobs.lever.co/freedompay/d4e76479-f3c4-439e-8dfb-e43be45baa2e","public_job_posting","Build stakeholder-facing summaries, briefs, and insight narratives that explain what the data means for marketing action.","cluster_drafting","Core","0.76","0.64","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fourteenth_tranche_2026_03|source_refs=mk_01|mk_03"
"occ_13_1161_00","jd_mk2_03","Brex","Senior Marketing Operations Manager, B2B Sales","https://boards.greenhouse.io/brex/jobs/8380680002","public_job_posting","Audit campaign data, routing logic, and attribution assumptions to verify that the marketing system is measuring performance correctly.","cluster_qa_review","Core","0.78","0.60","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fourteenth_tranche_2026_03|source_refs=mk_01|mk_02|mk_04"
"occ_13_1161_00","jd_mk2_04","Samsara","Marketing Operations Manager","https://boards.greenhouse.io/samsara/jobs/7681215","public_job_posting","Maintain operating documentation, process rules, and change logs that keep lifecycle and campaign workflows coordinated across teams.","cluster_documentation","Core","0.80","0.62","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fourteenth_tranche_2026_03|source_refs=mk_02|mk_03|mk_04"
"occ_15_1252_00","jd_dev2_01","Jasper","Software Engineer, Product","https://boards.greenhouse.io/embed/job_app?token=5380125004","public_job_posting","Translate product requirements into implementation plans, technical tradeoffs, and scoped engineering decisions before build work starts.","cluster_decision_support","Core","0.74","0.62","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fifteenth_tranche_2026_03|source_refs=sd_01|sd_02|sd_03"
"occ_15_1252_00","jd_dev2_02","Mercury","Software Engineer - Backend","https://jobs.lever.co/mercury/32084f17-4eb4-46e7-9be9-6f2ec1d40f92","public_job_posting","Review designs, code paths, and failure modes to verify reliability, security, and correctness before changes ship widely.","cluster_qa_review","Core","0.78","0.64","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fifteenth_tranche_2026_03|source_refs=sd_01|sd_02|sd_04"
"occ_15_1252_00","jd_dev2_03","Together AI","Software Engineer, Inference","https://jobs.lever.co/togetherai/42c2b983-67bf-4649-81b2-efda5184a363","public_job_posting","Document architecture, interface expectations, and operational guidance so systems remain maintainable beyond the original implementer.","cluster_documentation","Core","0.74","0.66","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fifteenth_tranche_2026_03|source_refs=sd_02|sd_03|sd_04"
"occ_15_1252_00","jd_dev2_04","Mercury","Software Engineer - Backend","https://jobs.lever.co/mercury/32084f17-4eb4-46e7-9be9-6f2ec1d40f92","public_job_posting","Coordinate with product, design, infrastructure, and peer engineers when implementation requires sequencing across teams.","cluster_coordination","Core","0.68","0.62","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fifteenth_tranche_2026_03|source_refs=sd_01|sd_04"
"occ_15_2031_00","jd_ora2_01","Xero","Operations Research / Decision Scientist","https://jobs.lever.co/xero/e7997e89-4e06-41eb-b7b5-c0d4655040af","public_job_posting","Frame optimization problems, choose modeling approaches, and recommend decision rules for operations or product systems.","cluster_decision_support","Core","0.74","0.80","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fifteenth_tranche_2026_03|source_refs=ora_01|ora_02|ora_03"
"occ_15_2031_00","jd_ora2_02","Aurora","Operations Research Scientist","https://boards.greenhouse.io/aurorainnovation/jobs/8232957002","public_job_posting","Run simulations, sensitivity analysis, and validation loops to verify that optimization outputs remain robust under changing assumptions.","cluster_qa_review","Core","0.80","0.76","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fifteenth_tranche_2026_03|source_refs=ora_01|ora_02|ora_03"
"occ_15_2031_00","jd_ora2_03","Xero","Operations Research / Decision Scientist","https://jobs.lever.co/xero/e7997e89-4e06-41eb-b7b5-c0d4655040af","public_job_posting","Explain model logic, tradeoffs, and recommended actions to operators and leaders who will use the output in real decisions.","cluster_drafting","Core","0.68","0.78","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fifteenth_tranche_2026_03|source_refs=ora_01|ora_03"
"occ_15_2031_00","jd_ora2_04","Aurora","Operations Research Scientist","https://boards.greenhouse.io/aurorainnovation/jobs/8232957002","public_job_posting","Manage data, experiment, and optimization workflows that keep model-backed decision systems updated and usable over time.","cluster_workflow_admin","Core","0.76","0.76","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fifteenth_tranche_2026_03|source_refs=ora_01|ora_02"
"occ_43_9111_00","jd_st2_01","Instacart","Data Analyst, Legal Compliance","https://boards.greenhouse.io/instacart/jobs/7536747","public_job_posting","Review source data, coding rules, and input quality before records are passed into analysis or compliance reporting workflows.","cluster_qa_review","Core","0.82","0.70","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fifteenth_tranche_2026_03|source_refs=st_01|st_02|st_03"
"occ_43_9111_00","jd_st2_02","Figma","People Analyst","https://boards.greenhouse.io/figma/jobs/5737300004","public_job_posting","Gather context from stakeholders and translate reporting questions into clean definitions, fields, and analysis-ready requests.","cluster_client_interaction","Core","0.68","0.70","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fifteenth_tranche_2026_03|source_refs=st_01|st_04"
"occ_43_9111_00","jd_st2_03","Aurora","Safety Data Analyst","https://boards.greenhouse.io/aurorainnovation/jobs/8296980002","public_job_posting","Prepare recurring report decks, summaries, and written interpretations that help non-analysts use the numbers correctly.","cluster_drafting","Core","0.74","0.72","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fifteenth_tranche_2026_03|source_refs=st_02|st_04"
"occ_43_9111_00","jd_st2_04","Samsara","Senior Customer Success Quality Analyst","https://boards.greenhouse.io/samsara/jobs/7373807","public_job_posting","Coordinate handoffs and issue resolution when data questions depend on operational, product, or quality partners to close the loop.","cluster_coordination","Core","0.70","0.68","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fifteenth_tranche_2026_03|source_refs=st_01|st_03|st_04"
"occ_13_1051_00","jd_est3_01","Wade Trim","Construction Cost Estimator - #2715.36","https://jobs.lever.co/wadetrim/85e2ebce-f4c6-46f3-9776-38130c632139","public_job_posting","Investigate drawing packages, assumptions, and project requirements to identify missing scope before the estimate is locked.","cluster_research_synthesis","Core","0.78","0.60","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fifteenth_tranche_2026_03|source_refs=est_01|est2_01|est2_03"
"occ_13_1051_00","jd_est3_02","Procon Consulting","Senior Construction Cost Estimator - Federal Sector","https://jobs.lever.co/proconconsulting/edf055c5-6401-4e02-b959-0bc712e096ca","public_job_posting","Build presentation-ready estimate narratives and pricing explanations that let stakeholders understand where the money is going.","cluster_drafting","Core","0.74","0.64","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fifteenth_tranche_2026_03|source_refs=est_01|est_03|est2_02"
"occ_13_1051_00","jd_est3_03","Flow","Construction Estimator","https://jobs.lever.co/flowlife/b3455ff3-8a23-49d3-9930-178a0273e1bc","public_job_posting","Coordinate architects, builders, and procurement stakeholders when estimate changes ripple across schedule and delivery plans.","cluster_coordination","Core","0.68","0.60","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fifteenth_tranche_2026_03|source_refs=est2_01|est2_02|est2_03"
"occ_13_1051_00","jd_est3_04","RenoFi","Construction Estimator (Residential Renovations) – Remote, US Only","https://jobs.lever.co/renofi/031e22ec-8c4b-4242-abb1-173772b3aac0","public_job_posting","Advise teams on how estimate changes should affect budgets, loan thresholds, and downstream project decisions.","cluster_decision_support","Core","0.70","0.62","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=fifteenth_tranche_2026_03|source_refs=est_02|est2_02|est2_03"
